time,open,high,low,close,成交量中心线,通道上轨,通道下轨,多头订单块反应信号,空头订单块反应信号,多头趋势线 Pin Bar,空头趋势线 Pin Bar,多头趋势转换,空头趋势转换,需求强度 %,供给强度 %,成交量压力 %,趋势 Delta %,趋势力度 %,趋势状态,通道位置,合并成交量,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1787882400,19.18,19.18,19.16,19.16,19.2927166402025,,,0,0,0,0,0,0,38.04347826086955,61.95652173913045,-19.137590603762845,-27.167712241442732,67.78318170712335,-1,0,33100,10.569199847779426,12.426654672064801,10.569199847779426,12.426654672064801,11.630469648096053,10.81113987584275,11.630469648096053,10.81113987584275,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882400.001,19.18,19.2,19.18,19.2,19.284598178041144,,,0,0,0,0,0,0,38.55306381107575,61.44693618892425,-14.82974620557494,-26.75411633294133,64.95031752310976,-1,0,5737.5,11.17480121919652,12.247818464512191,11.17480121919652,12.247818464512191,13.397545412653713,12.10434264424823,13.397545412653713,12.10434264424823,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882400.002,19.2,19.22,19.2,19.22,19.27711838233789,,,0,0,0,0,0,0,40.78073934551805,59.21926065448195,-10.437171510586703,-26.343202033180418,62.06822412626027,-1,0,5737.5,12.07728140421987,12.223456027327574,12.07728140421987,12.223456027327574,16.177487904723506,14.140915274485868,16.177487904723506,14.140915274485868,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882520,19.22,19.24,19.22,19.24,19.270281305588817,,,0,0,0,0,0,0,44.39241092850493,55.60758907149507,-0.0873461097375106,-25.344602783280568,37.612657368378315,-1,1,14100,13.255434773306169,12.370881562467373,13.255434773306169,12.370881562467373,19.580703918334397,16.86080959641013,19.580703918334397,16.86080959641013,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882520.001,19.240000000000002,19.26,19.240000000000002,19.26,19.26427097282937,,,0,0,0,0,0,0,47.95733604354368,52.04266395645632,9.266263295621197,-24.36166532631678,23.333697615760656,-1,2,14100,14.689570384736701,12.702122822791562,14.689570384736701,12.702122822791562,23.518154378980636,20.189481987695384,23.518154378980636,20.189481987695384,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882520.002,19.26,19.28,19.26,19.28,19.259224209705927,,,0,0,0,0,0,0,51.47641642598102,48.52358357401898,17.724207502328085,-23.394024075429115,20.023833001941025,-1,3,14100,16.361403792629673,13.224877247054149,16.361403792629673,13.224877247054149,27.913520079942703,24.051501033819044,27.913520079942703,24.051501033819044,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882640,19.26,19.26,19.240000000000002,19.240000000000002,19.253815473584435,,,0,0,0,0,0,0,44.4429178051651,55.5570821948349,-6.458880660635602,-24.86794307263995,28.996807043617387,-1,2,35550,17.233548419686763,13.797544557430237,17.233548419686763,13.797544557430237,30.456486599134806,27.253993816476925,30.456486599134806,27.253993816476925,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882760,19.240000000000002,19.240000000000002,19.220000000000002,19.220000000000002,19.24774429438007,,,0,0,0,0,0,0,40.36479827479022,59.63520172520978,-13.13081219368499,-25.356092164735642,43.60409293995539,-1,1,12083.333333333334,17.703260947532296,14.355504041730532,17.703260947532296,14.355504041730532,32.03962587618156,29.64680984632924,32.03962587618156,29.64680984632924,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882760.001,19.22,19.22,19.2,19.2,19.242215658926302,,,0,0,0,0,0,0,39.93871554595639,60.06128445404361,-19.45062046605929,-25.83793898529157,58.42480858076276,-1,1,12083.333333333334,17.83247053141933,14.852213540257504,17.83247053141933,14.852213540257504,32.7006317033936,31.17372077486142,32.7006317033936,31.17372077486142,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882760.002,19.2,19.2,19.18,19.18,19.237079428221694,,,0,0,0,0,0,0,39.5215341444459,60.4784658555541,-25.419033043835004,-26.31360480015794,71.03958270639576,-1,0,12083.333333333334,17.604018803565314,15.245328577872906,17.604018803565314,15.245328577872906,32.444697304207615,31.809209039534515,32.444697304207615,31.809209039534515,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882880,19.2,19.22,19.2,19.22,19.23264797022888,,,0,0,0,0,0,0,43.701304190014966,56.298695809985034,-8.860580141679852,-24.81956351154581,29.560816073471536,-1,2,22550,18.08874916777054,15.651531519286854,18.08874916777054,15.651531519286854,33.78376652048959,32.79648778001206,33.78376652048959,32.79648778001206,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787883120,19.22,19.24,19.22,19.24,19.229101725672436,,,0,0,0,0,0,0,48.04850403642348,51.95149596357652,6.313953406123328,-23.194408061966033,12.887209946897222,-1,3,25150,18.88728799028166,16.113782443714683,18.88728799028166,16.113782443714683,36.23024143314685,34.51336460657946,36.23024143314685,34.51336460657946,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787883120.001,19.240000000000002,19.26,19.240000000000002,19.26,19.22681231235304,,,0,0,0,0,0,0,51.28675302992267,48.71324697007733,18.769344000793527,-21.611027868118544,24.416648713608097,-1,4,25150,19.977220381219734,16.665702149072548,19.977220381219734,16.665702149072548,39.62592122841173,37.06964291749559,39.62592122841173,37.06964291749559,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787883240,19.240000000000002,19.240000000000002,19.220000000000002,19.220000000000002,19.224987814141546,,,0,0,0,0,0,0,50.17185536853389,49.82814463146611,10.83415982316677,-22.10118274816341,23.45022428627989,-1,2,12312.5,20.292436347021134,17.183807034493775,20.292436347021134,17.183807034493775,40.97806235162571,39.023852634560654,40.97806235162571,39.023852634560654,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787883240.001,19.22,19.22,19.2,19.2,19.22343222218246,,,0,0,0,0,0,0,49.10439883844429,50.89560116155571,3.2462912688320196,-22.585245983548077,32.85213474834342,-1,2,12312.5,20.43027819524975,17.647588628887487,20.43027819524975,17.647588628887487,40.838339158536186,39.93109589654842,40.838339158536186,39.93109589654842,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787883480,19.22,19.24,19.22,19.24,19.2224187307954,,,0,0,0,0,0,0,53.09415218198505,46.90584781801495,25.792689542230598,-19.587137534168853,20.10840899112033,-1,3,49675,21.49198101323606,18.196787540937283,21.49198101323606,18.196787540937283,42.27701798004394,41.10405693829618,42.27701798004394,41.10405693829618,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787883600,19.240000000000002,19.26,19.240000000000002,19.26,19.221351980636623,,,0,0,0,0,0,0,52.63431834972446,47.36568165027554,27.899431131747647,-19.254665704022138,28.44134547109107,-1,4,5662.5,23.081839512290635,18.894652108273476,23.081839512290635,18.894652108273476,44.808872554323514,42.95646474630985,44.808872554323514,42.95646474630985,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
