time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1783387800,18.412976794918805,18.412976794918805,17.86,18.052500000000002,18.432008217507846,18.69869047619045,18.72698529411768,18.412976794918805,18.412976794918805,17.86,18.052500000000002,,,,55.5477098755009,67.57434437176165,55.5477098755009,67.57434437176165,27.55162069830519,29.371305766009144,27.55162069830519,29.371305766009144,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.25780249254788845,,,,,,,,
1783388400,18.232738397459404,18.232738397459404,17.92,17.9925,18.42763500141324,18.658809523809502,18.70492647058827,18.232738397459404,18.232738397459404,17.92,17.9925,,,,52.2512422501485,65.38532978295977,52.2512422501485,65.38532978295977,25.881234238587115,27.626270002298128,25.881234238587115,27.626270002298128,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.324924166392351,,,,,,,,
1783389000,18.112619198729703,18.112619198729703,17.85,17.939999999999998,18.422782911846937,18.617023809523783,18.68279411764709,18.112619198729703,18.112619198729703,17.85,17.939999999999998,,,,48.97172695863888,63.040529379485356,48.97172695863888,63.040529379485356,23.66550833361959,25.64588916795886,23.66550833361959,25.64588916795886,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3552778466698955,-0.3552778466698955,,-0.3552778466698955,,,,,
1783389600,18.02630959936485,18.07,17.93,18.002499999999998,18.418600992326073,18.571428571428548,18.660882352941208,18.02630959936485,18.07,17.93,18.002499999999998,,,,46.24084907728739,60.640575050599935,46.24084907728739,60.640575050599935,21.926128150171497,23.78600865906518,21.926128150171497,23.78600865906518,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3477211585784626,,,,,,,,
1783390200,18.014404799682424,18.09,17.93,18,18.41443580832283,18.520952380952355,18.63669117647062,18.014404799682424,18.09,17.93,18,,,,43.69245844903043,58.21941553609001,43.69245844903043,58.21941553609001,20.44173337174875,22.113871015406964,20.44173337174875,22.113871015406964,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.32495867370617754,,,,,,,,
1783390800,18.007202399841212,18.007202399841212,17.85,17.892500000000002,18.409242417195237,18.470119047619022,18.60889705882356,18.007202399841212,18.007202399841212,17.85,17.892500000000002,,,,40.78535125599103,55.728834924647295,40.78535125599103,55.728834924647295,18.360571460831757,20.23722123811936,18.360571460831757,20.23722123811936,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.32576393777680684,,,,,,,,
1783391400,17.94985119992061,17.94985119992061,17.8,17.872500000000002,18.403901696626132,18.42011904761902,18.582205882352973,17.94985119992061,17.94985119992061,17.8,17.872500000000002,,,,38.22439565121423,53.22820074272829,38.22439565121423,53.22820074272829,16.638752031961605,18.43798663504048,16.638752031961605,18.43798663504048,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.34514023058337434,,,,,,,,
1783392000,17.911175599960306,17.94,17.85,17.89,18.39878824690846,18.37440476190474,18.558823529411796,17.911175599960306,17.94,17.85,17.89,,,,35.93139946038406,50.75722913096483,35.93139946038406,50.75722913096483,15.236814000972753,16.837400318006615,15.236814000972753,16.837400318006615,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3454618399912368,,,,,,,,
1783392600,17.90058779998015,17.90058779998015,17.8,17.8325,18.393153537984,18.328214285714264,18.53580882352944,17.90058779998015,17.90058779998015,17.8,17.8325,,,,33.52279123848101,48.29516657489571,33.52279123848101,48.29516657489571,13.59948920440072,15.218444761203667,13.59948920440072,15.218444761203667,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3362558304158323,,,,,,,,
1783393200,17.866543899990077,17.91,17.78,17.8475,18.387724149546347,18.282499999999978,18.5148529411765,17.866543899990077,17.91,17.78,17.8475,,,,31.45189196018107,45.88898448707933,31.45189196018107,45.88898448707933,12.359090446909063,13.788767604056364,12.359090446909063,13.788767604056364,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.33574872642303055,,,,,,,,
1783393800,17.857021949995037,17.92,17.82,17.8725,18.38259754109315,18.240833333333313,18.491470588235327,17.857021949995037,17.92,17.82,17.8725,,,,29.648760655259206,43.568952511105024,29.648760655259206,43.568952511105024,11.476666836601435,12.6327172203289,11.476666836601435,12.6327172203289,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3180225166824707,,,,,,,,
1783394400,17.864760974997516,17.91,17.82,17.865000000000002,18.377447316803668,18.199642857142837,18.460073529411797,17.864760974997516,17.91,17.82,17.865000000000002,,,,27.938470464639064,41.336026504467036,27.938470464639064,41.336026504467036,10.722984452222564,11.67785083627573,10.722984452222564,11.67785083627573,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2966640983465035,,,,,,,,
1783400400,17.86488048749876,17.88,17.67,17.7825,18.371527443004627,18.155238095238076,18.424558823529445,17.86488048749876,17.88,17.67,17.7825,,,,26.46466506039303,39.211546298170745,26.46466506039303,39.211546298170745,10.407115027578303,11.042482931927017,10.407115027578303,11.042482931927017,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2852616774517943,,,,,-0.2852616774517943,,-0.2852616774517943,
1783401000,17.82369024374938,17.82369024374938,17.6,17.6725,18.364571946059307,18.105357142857123,18.386323529411797,17.82369024374938,17.82369024374938,17.6,17.6725,,,,24.89598224108367,37.16646571858688,24.89598224108367,37.16646571858688,10.012329908428885,10.52740642017795,10.012329908428885,10.52740642017795,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.298081674362706,,,,,,,,
1783401600,17.74809512187469,17.76,17.62,17.6975,18.357934414257723,18.060833333333314,18.353014705882384,17.74809512187469,17.76,17.62,17.6975,,,,23.550262125371837,35.221293776699014,23.550262125371837,35.221293776699014,9.546227703767961,10.036817061972956,9.546227703767961,10.036817061972956,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3215012764790346,,,,,,,,
1783402200,17.722797560937344,17.8,17.722797560937344,17.752499999999998,18.351910191230285,18.020238095238078,18.321691176470623,17.722797560937344,17.8,17.722797560937344,17.752499999999998,,,,22.544675522805335,33.41034831185706,22.544675522805335,33.41034831185706,9.566066367053962,9.801441714513459,9.566066367053962,9.801441714513459,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.31992550192818325,,,,,,,,
1783402800,17.73764878046867,17.76,17.64,17.697499999999998,18.345398647038937,17.976666666666645,18.284558823529444,17.73764878046867,17.76,17.64,17.697499999999998,,,,21.36690588697051,31.68985653687326,21.36690588697051,31.68985653687326,9.18132652746317,9.491384120988315,9.18132652746317,9.491384120988315,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.31162147681155916,,,,,,,,
1783403400,17.717574390234333,17.717574390234333,17.63,17.6575,18.338553884381835,17.93416666666665,18.243308823529446,17.717574390234333,17.717574390234333,17.63,17.6575,,,,20.095800364431792,30.03356279795305,20.095800364431792,30.03356279795305,8.629246475025692,9.060315298007003,8.629246475025692,9.060315298007003,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3175585806094944,,,,,,,,
1783404000,17.687537195117166,17.69,17.61,17.64,18.331603099462612,17.891071428571408,18.204485294117685,17.687537195117166,17.69,17.61,17.64,,,,18.83784834195019,28.434175018524066,18.83784834195019,28.434175018524066,7.946419270715078,8.50336728436104,7.946419270715078,8.50336728436104,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3138192910523373,,,,,,,,
1783404600,17.663768597558583,17.68,17.62,17.65,18.324820979069948,17.854404761904743,18.167058823529448,17.663768597558583,17.68,17.62,17.65,,,,17.714115607676003,26.902737959831487,17.714115607676003,26.902737959831487,7.37078001352149,7.937073648941265,7.37078001352149,7.937073648941265,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.29968801910365017,,,,,,,,
1783405200,17.65688429877929,17.68,17.62,17.66,18.318205844949848,17.822380952380932,18.132058823529448,17.65688429877929,17.68,17.62,17.66,,,,16.715015069594436,25.44734897551191,16.715015069594436,25.44734897551191,6.927096386787358,7.432085017864312,6.927096386787358,7.432085017864312,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2882935226597868,,,,,,,,
