time,open,high,low,close,,,,,,,,,,,,,,,,,,,,,Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,多头突破,空头突破,空头陷阱,中轴线,超买 1,超买 2（早期）,超卖 1,超卖 2,WT1 — 快线信号,WT2 — 慢线确认,WT 差值（动量）,交叉外圈,交叉内圈,Candle Color (开盘价),Candle Color (最高价,Candle Color (最低价),Candle Color (关闭),Oscillator,Signal Line,Reversal Down,Reversal Down,Reversal Up,Reversal Up
1783560600.002,17.45,17.45,17.4,17.4,0,0,0,0,0,0,17.85,17.6,,,,,17.424999999999997,,,,,,,,,,,7.605100508050919,9.328501754509604,7.605100508050919,9.328501754509604,16.456051878476792,18.726200326484353,16.456051878476792,18.726200326484353,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.17251899087472342,,,,,,,,,0,0,0,0,52,48,-52,-48,-48.83438578301348,-39.71464258935693,-9.119743193656554,,,17.45,17.45,17.4,17.4,-0.0006371793353777646,-0.0005614566796492597,,,,
1783561320,17.400000000000002,17.400000000000002,17.35,17.35,1,0,0,1,0,0,17.85,17.6,,,,,17.375,,,,,,,,,,,7.061879043190139,9.004698510035395,7.061879043190139,9.004698510035395,14.606440457240838,16.666320391862595,14.606440457240838,16.666320391862595,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.19962431513924322,,,,,,,,,0,0,0,0,52,48,-52,-48,-52.19792804866574,-45.623985604308146,-6.573942444357591,,,17.400000000000002,17.400000000000002,17.35,17.35,-0.0006735087832170071,-0.0005880664387967412,,,,
1783561320.001,17.35,17.35,17.3,17.3,0,0,0,0,0,0,17.85,17.6,,,,,17.325000000000003,,,,,,,,,,,6.557459111533701,8.65509288167801,6.557459111533701,8.65509288167801,12.995996582396899,14.831158487129747,12.995996582396899,14.831158487129747,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.21889076445660213,,,,,,,,,0,0,0,0,52,48,-52,-48,-54.7236158686576,-49.97874858696944,-4.744867281688165,,,17.35,17.35,17.3,17.3,-0.0007095930986741067,-0.0006194560658046333,,,,
1783561320.002,17.3,17.3,17.25,17.25,0,1,0,0,1,0,17.85,17.6,,,,,17.275,,,,,,,,,,,6.089069174995579,8.288518066437664,6.089069174995579,8.288518066437664,11.578986081614914,13.205072284372331,11.578986081614914,13.205072284372331,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.23703747547192872,,,,,,,,,0,0,0,0,52,48,-52,-48,-56.851993197221326,-53.15198072438956,-3.700012472831766,,,17.3,17.3,17.25,17.25,-0.000745844081861753,-0.0006544131732959197,,,,
1783561560,17.25,17.25,17.2,17.2,0,0,0,0,0,0,17.85,17.6,,,,,17.225,,,,,,,,,,,5.654135662495896,7.912177723017412,5.654135662495896,7.912177723017412,10.333008478118895,11.769040381245613,10.333008478118895,11.769040381245613,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2580178719056798,,,,,,,,,0,0,0,0,52,48,-52,-48,-58.52810575719203,-55.57541071793419,-2.95269503925784,,,17.25,17.25,17.2,17.2,-0.0007843873711042322,-0.0006914194816902206,,,,
1783561560.001,17.2,17.2,17.15,17.15,0,0,0,0,0,0,17.85,17.6,,,,,17.174999999999997,,,,,,,,,,,5.250268829460475,7.53190502393785,5.250268829460475,7.53190502393785,9.237816790768635,10.503428586007125,9.237816790768635,10.503428586007125,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2793895043238921,,,,,,,,,0,0,0,0,52,48,-52,-48,-59.87714448304542,-57.495214826529114,-2.3819296565163057,,,17.2,17.2,17.15,17.15,-0.0008232008979553961,-0.0007289522613650434,,,,
1783561560.002,17.150000000000002,17.150000000000002,17.1,17.1,0,0,0,0,0,0,17.85,17.6,,,,,17.125,,,,,,,,,,,4.875249627356155,7.152382824426179,4.875249627356155,7.152382824426179,8.2752715349446,9.389350060475863,8.2752715349446,9.389350060475863,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2986833992484511,,,,,,,,,0,0,0,0,52,48,-52,-48,-60.98091391976497,-59.05953933930596,-1.921374580459016,,,17.150000000000002,17.150000000000002,17.1,17.1,-0.0008580641805081196,-0.0007657664022201025,,,,
1783561560.003,17.1,17.1,17.05,17.05,0,0,1,0,0,1,17.85,17.6,,,,,17.075000000000003,,,,,,,,,,,4.527017511116429,6.7773306368104995,4.527017511116429,6.7773306368104995,7.4292243408768766,8.40928720067637,7.4292243408768766,8.40928720067637,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.31728021760047287,,,,,,,,,0,0,0,0,52,48,-52,-48,-61.89468546391475,-60.32021240597931,-1.5744730579354353,,,17.1,17.1,17.05,17.05,-0.0008930679412277911,-0.0008023595952218999,,,,
1783561800,17.05,17.05,17,17,0,0,0,0,0,0,17.85,17.6,,,,,17.025,,,,,,,,,,,4.203659117465255,6.409663276904036,4.203659117465255,6.409663276904036,6.685366895354775,7.547327048015573,6.685366895354775,7.547327048015573,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3252239320438803,-0.3252239320438803,,-0.3252239320438803,,,,,,0,0,0,0,52,48,-52,-48,-62.65721096728096,-61.35248870850155,-1.3047222587794138,,,17.05,17.05,17,17,-0.0009275553571307185,-0.0008386866382980017,,,,
1783562280,17.05,17.1,17.05,17.1,0,0,0,0,0,0,17.85,17.6,,,,,17.075000000000003,,,,,,,,,,,4.3642272450195865,6.117458129491972,4.3642272450195865,6.117458129491972,7.000155751573961,7.273741399794767,7.000155751573961,7.273741399794767,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.3031448318397176,,,,,,,,,0,0,0,0,52,48,-52,-48,-56.101641446350044,-60.408612949327704,4.30697150297766,-60.408612949327704,-60.408612949327704,17.05,17.1,17.05,17.1,-0.0009408822781940582,-0.000871193004353386,,,,
