time,open,high,low,close,买入形状,卖出形状,Q-买入形状,Q-卖出形状,多头突破形状,空头突破形状,多头反转形状,空头反转形状,快速 MA,慢速 MA,支撑,阻力,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1788142770,18.71,18.72,18.68,18.72,0,0,0,0,0,0,0,0,18.72756692143101,19.102549281264825,18.61,18.830000000000002,23.612331106010195,23.450781463921224,23.612331106010195,23.450781463921224,51.90988487345115,53.58677608244482,51.90988487345115,53.58677608244482,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788142896,18.73,18.74,18.7,18.74,0,0,0,0,0,0,0,0,18.727403238746582,19.098809155746434,18.650000000000002,18.830000000000002,23.71145031272374,23.48801987089301,23.71145031272374,23.48801987089301,52.083472748672484,52.83512441555865,52.083472748672484,52.83512441555865,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788143103,18.75,18.75,18.71,18.71,0,0,0,0,0,0,0,0,18.726663255944175,19.095073077911476,18.650000000000002,18.830000000000002,23.597445620056668,23.50365212077353,23.597445620056668,23.50365212077353,52.05369092743357,52.44440767149611,52.05369092743357,52.44440767149611,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788143250,18.7,18.74,18.7,18.74,0,0,0,0,0,0,0,0,18.726663876075538,19.091407342476202,18.650000000000002,18.830000000000002,23.697628075766893,23.531362971486868,23.697628075766893,23.531362971486868,51.938877937800264,52.19164280464818,51.938877937800264,52.19164280464818,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788143322,18.75,18.75,18.71,18.71,0,0,0,0,0,0,0,0,18.72605832284968,19.08774491452453,18.650000000000002,18.830000000000002,26.011908997184246,23.885726689443633,26.011908997184246,23.885726689443633,51.92975251811452,52.060697661381354,51.92975251811452,52.060697661381354,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788143493,18.7,18.71,18.67,18.67,0,0,0,0,0,0,0,0,18.71829014293762,19.08372091869178,18.650000000000002,18.830000000000002,27.464020027002118,24.396911451951986,27.464020027002118,24.396911451951986,50.046930729812544,51.05381419559695,50.046930729812544,51.05381419559695,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788143580,18.66,18.669999999999998,18.63,18.669999999999998,0,0,0,0,0,0,0,0,18.70708587452472,19.07947162265173,18.63,18.830000000000002,28.812408840404366,25.02769679315947,28.812408840404366,25.02769679315947,47.3616549112678,49.207734553432374,47.3616549112678,49.207734553432374,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788143910,18.68,18.68,18.64,18.64,0,0,0,0,0,0,0,0,18.697312685217195,19.075231440668464,18.63,18.830000000000002,29.541836083511374,25.672573834638317,29.541836083511374,25.672573834638317,44.8814184953724,47.04457652440239,44.8814184953724,47.04457652440239,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788144534,18.63,18.65,18.61,18.65,0,0,0,0,0,0,1,0,18.686286136389825,19.07086761207143,18.61,18.830000000000002,30.393377408556695,26.346974345198085,30.393377408556695,26.346974345198085,42.59677140873182,44.8206739665671,42.59677140873182,44.8206739665671,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788144921,18.66,18.66,18.62,18.62,0,0,0,0,0,0,0,0,18.676658354015917,19.066514037158615,18.61,18.830000000000002,30.661446269617986,26.963327477258073,30.661446269617986,26.963327477258073,40.53268237150575,42.67667816903642,40.53268237150575,42.67667816903642,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788144936,18.6,18.64,18.6,18.64,0,0,0,0,0,0,0,0,18.667568956316053,19.06213744640745,18.6,18.830000000000002,31.258799410638307,27.57696632488382,31.258799410638307,27.57696632488382,38.1285425618199,40.40261036542816,38.1285425618199,40.40261036542816,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788145068,18.650000000000002,18.68,18.64,18.68,0,0,0,0,0,0,0,0,18.66740490365253,19.058202413773216,18.6,18.830000000000002,32.114831112967224,28.225232723181453,32.114831112967224,28.225232723181453,38.29007351859716,39.34634194201266,38.29007351859716,39.34634194201266,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788145374,18.69,18.73,18.69,18.73,0,0,0,0,0,0,0,0,18.67636158783692,19.054804048130364,18.6,18.81,33.8749686589522,29.03233785686299,33.8749686589522,29.03233785686299,40.96821116408847,40.157276553050565,40.96821116408847,40.157276553050565,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
